QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,Tony Pollard,Atlanta Falcons,453,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-40845,123617-63759,123617-12525",3,2.7745699518706024,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Hunter Henry,Ashton Jeanty,Miami Dolphins,454,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-151903,123617-40845,123617-69558,123617-12539",3,2.9757435552495948,117.2,59900,contrarian
Matthew Stafford,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Seattle Seahawks,455,"123617-138820,123617-6654,123617-90573,123617-167620,123617-138774,123617-86518,123617-110484,123617-40845,123617-12550",3,1.8701186212568348,117.19999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,New York Giants,456,"123617-138820,123617-55050,123617-6654,123617-87770,123617-103539,123617-86518,123617-110484,123617-40845,123617-12543",3,1.936074227238753,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,457,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-69777,123617-151903,123617-40845,123617-12534",3,1.841413186602719,117.19999999999999,59800,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,Tony Pollard,Los Angeles Chargers,458,"123617-138820,123617-55050,123617-152316,123617-167620,123617-86518,123617-151903,123617-40845,123617-63759,123617-12548",3,2.652512804205658,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Hunter Henry,Ashton Jeanty,Arizona Cardinals,459,"123617-138820,123617-55050,123617-152316,123617-167031,123617-103539,123617-151903,123617-86312,123617-40845,123617-12546",3,2.375593258298776,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,Bhayshul Tuten,Miami Dolphins,460,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-40845,123617-160620,123617-12539",3,2.679973887093535,117.2,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Quentin Johnston,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,461,"123617-138820,123617-55050,123617-102965,123617-167620,123617-110484,123617-120639,123617-86312,123617-40845,123617-12550",3,1.639599571914913,117.19999999999997,60000,contrarian
Bo Nix,De'Von Achane,Ashton Jeanty,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Los Angeles Chargers,462,"123617-138820,123617-102965,123617-87770,123617-167031,123617-90573,123617-103539,123617-110484,123617-40845,123617-12548",3,2.9027441313740114,117.2,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Arizona Cardinals,463,"123617-138820,123617-55050,123617-89951,123617-90573,123617-25079,123617-103539,123617-110484,123617-40845,123617-12546",3,2.9670440509334877,117.19999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,464,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-103619,123617-40845,123617-12550",3,1.7207157964169264,117.19999999999997,59800,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Los Angeles Chargers,465,"123617-138820,123617-55050,123617-89951,123617-57403,123617-103539,123617-86518,123617-110484,123617-40845,123617-12548",3,2.1332891558680678,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Woody Marks,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,466,"123617-138820,123617-152316,123617-45889,123617-138774,123617-86518,123617-110484,123617-151903,123617-86080,123617-12548",3,2.7574263895364095,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Brenton Strange,RJ Harvey,Los Angeles Rams,467,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-69558,123617-103587,123617-12538",3,1.6524494752872454,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Juwan Johnson,RJ Harvey,Miami Dolphins,468,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-103619,123617-64808,123617-12539",3,2.886095948774188,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Denver Broncos,469,"123617-138820,123617-152316,123617-90573,123617-167620,123617-138774,123617-110484,123617-151903,123617-40845,123617-12531",3,2.532827664037274,117.19999999999999,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,George Kittle,RJ Harvey,Miami Dolphins,470,"123617-138820,123617-55050,123617-102965,123617-39793,123617-103539,123617-110484,123617-151903,123617-86312,123617-12539",3,2.6475023750758,117.1,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,471,"123617-138820,123617-55050,123617-89951,123617-90573,123617-86518,123617-110484,123617-120639,123617-86080,123617-12531",3,2.512270302236704,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,472,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-110484,123617-103619,123617-86080,123617-12539",3,2.3585609727865644,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,473,"123617-138820,123617-6654,123617-152647,123617-167620,123617-103539,123617-110484,123617-120639,123617-86080,123617-12550",3,2.4523585622392874,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Denver Broncos,474,"123617-138820,123617-55050,123617-6654,123617-103539,123617-138774,123617-151903,123617-86312,123617-86080,123617-12531",3,1.5415295492026766,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Miami Dolphins,475,"123617-138820,123617-55050,123617-45889,123617-6654,123617-86518,123617-151903,123617-63759,123617-86080,123617-12539",3,2.2125589116554356,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Kyle Pitts Sr.,New Orleans Saints,476,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-151903,123617-40845,123617-86080,123617-12542",3,2.7077944598396133,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,477,"123617-138820,123617-45889,123617-6654,123617-103064,123617-167620,123617-103539,123617-110484,123617-86080,123617-12534",3,2.981254959883359,117.1,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Kyle Pitts Sr.,Jaylen Warren,Tennessee Titans,478,"123617-138820,123617-55050,123617-6654,123617-112057,123617-90573,123617-57403,123617-86312,123617-86080,123617-12534",3,2.2553403540550225,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Parker Washington,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Rams,479,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-137516,123617-103619,123617-40845,123617-12538",3,2.7370704820009606,117.09999999999998,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Brenton Strange,RJ Harvey,New Orleans Saints,480,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-57403,123617-110484,123617-103587,123617-12542",3,1.8487212565339202,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Josh Downs,Hunter Henry,RJ Harvey,Los Angeles Chargers,481,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-129305,123617-40845,123617-12548",3,1.5142747306387165,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Tyler Warren,RJ Harvey,New York Giants,482,"123617-138820,123617-55050,123617-6654,123617-90573,123617-137530,123617-110484,123617-151903,123617-137516,123617-12543",3,1.8716544426832287,117.09999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Alec Pierce,Hunter Henry,Breece Hall,Tennessee Titans,483,"123617-138820,123617-55050,123617-6654,123617-103064,123617-167620,123617-86518,123617-86312,123617-40845,123617-12534",3,1.8115041958126539,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Woody Marks,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,RJ Harvey,New Orleans Saints,484,"123617-138820,123617-6654,123617-151794,123617-90573,123617-167620,123617-138774,123617-110484,123617-151903,123617-12542",3,2.4296199744917364,117.1,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Dalton Schultz,Ashton Jeanty,Las Vegas Raiders,485,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-103539,123617-86312,123617-55042,123617-12537",3,1.5030593963309329,117.10000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,486,"123617-138820,123617-45889,123617-6654,123617-152647,123617-167620,123617-151903,123617-86080,123617-107293,123617-12548",3,2.167936126341495,117.1,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,Miami Dolphins,487,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12539",3,1.8835304408416866,117.10000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Brock Bowers,Tyjae Spears,Tennessee Titans,488,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-167620,123617-86312,123617-107293,123617-12534",3,2.2567536962400223,117.10000000000001,59800,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Hunter Henry,Tyjae Spears,Seattle Seahawks,489,"123617-138820,123617-55050,123617-6654,123617-90573,123617-69777,123617-151903,123617-40845,123617-12550,123617-107293",3,1.9901663016748257,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,490,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-57403,123617-137516,123617-86080,123617-12543",3,1.7553157849277783,117.1,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,491,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-151903,123617-137516,123617-86080,123617-12542",3,1.5879001266022204,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Washington Commanders,492,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-151903,123617-86312,123617-40845,123617-12552",3,1.6123020971192603,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,493,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-103539,123617-63759,123617-86080,123617-12550",3,1.7682436950210323,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Brenton Strange,TreVeyon Henderson,New York Giants,494,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-120639,123617-103587,123617-12543",3,2.7404131817687274,117.1,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,Theo Johnson,RJ Harvey,Seattle Seahawks,495,"123617-138820,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-151903,123617-128810,123617-12550",3,1.6607868112567203,117.09999999999998,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,496,"123617-138820,123617-55050,123617-69189,123617-167620,123617-103539,123617-86518,123617-110484,123617-86080,123617-12542",3,1.874286189241311,117.1,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,Los Angeles Chargers,497,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-86312,123617-137516,123617-86080,123617-12548",3,1.518454728046179,117.10000000000001,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,TreVeyon Henderson,Arizona Cardinals,498,"123617-138820,123617-55050,123617-152647,123617-129471,123617-167620,123617-86518,123617-151903,123617-40845,123617-12546",3,1.7305534900612067,117.1,60000,contrarian
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,499,"123617-138820,123617-152647,123617-167031,123617-90573,123617-129471,123617-167620,123617-86518,123617-86080,123617-12548",3,1.98331469699882,117.1,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Chimere Dike,Brenton Strange,RJ Harvey,Los Angeles Chargers,500,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-110484,123617-129112,123617-103587,123617-12548",3,2.549278286770513,117.10000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Brock Bowers,RJ Harvey,Las Vegas Raiders,501,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-110484,123617-151903,123617-151789,123617-12537",3,1.8261055497288685,117.1,59900,contrarian
Sam Darnold,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Dalton Schultz,RJ Harvey,Miami Dolphins,502,"123617-138820,123617-55050,123617-63589,123617-90573,123617-167620,123617-86518,123617-110484,123617-55042,123617-12539",3,2.888122375042434,117.1,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,503,"123617-138820,123617-55050,123617-102965,123617-103064,123617-167620,123617-57403,123617-151903,123617-86080,123617-12537",3,2.701453747312063,117.1,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,504,"123617-138820,123617-55050,123617-45889,123617-129471,123617-57403,123617-103539,123617-110484,123617-40845,123617-12534",3,1.5332927363247322,117.09999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Brock Bowers,RJ Harvey,Tennessee Titans,505,"123617-138820,123617-55050,123617-151794,123617-89951,123617-90573,123617-110484,123617-151903,123617-137516,123617-12534",3,2.798409926099338,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Troy Franklin,Hunter Henry,Ashton Jeanty,Miami Dolphins,506,"123617-138820,123617-55050,123617-102965,123617-167031,123617-57403,123617-86518,123617-151903,123617-40845,123617-12539",3,1.935301795656927,117.1,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,George Kittle,RJ Harvey,Tennessee Titans,507,"123617-138820,123617-55050,123617-89951,123617-167620,123617-39793,123617-103539,123617-110484,123617-151903,123617-12534",3,1.6491199531709457,117.09999999999998,60000,contrarian
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Cade Otton,RJ Harvey,Arizona Cardinals,508,"123617-138820,123617-55050,123617-30231,123617-90573,123617-167620,123617-110484,123617-151903,123617-86811,123617-12546",3,2.9761204075993897,117.1,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Brenton Strange,RJ Harvey,New York Giants,509,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-110484,123617-86312,123617-103587,123617-12543",3,2.1420365707053213,117.1,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,510,"123617-138820,123617-55050,123617-69189,123617-90573,123617-110484,123617-86312,123617-103619,123617-86080,123617-12538",3,2.127885617915745,117.1,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Jayden Higgins,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,511,"123617-138820,123617-55050,123617-69189,123617-90573,123617-103539,123617-110484,123617-147315,123617-86080,123617-12525",3,2.0409873865496397,117.10000000000001,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Minnesota Vikings,512,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-86080,123617-107293,123617-12540",3,2.376088310651724,117.10000000000001,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Rams,513,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-151903,123617-86080,123617-107293,123617-12538",3,2.188677545309941,117.1,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,514,"123617-138820,123617-55050,123617-89951,123617-167031,123617-90573,123617-57403,123617-151903,123617-86080,123617-12542",3,2.7470333013703265,117.1,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Adonai Mitchell,Cade Otton,RJ Harvey,Miami Dolphins,515,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-151789,123617-86811,123617-12539",3,2.079032344986708,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Minnesota Vikings,516,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-154971,123617-86080,123617-12540",3,2.81370568332886,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Jayden Higgins,Brenton Strange,RJ Harvey,Tennessee Titans,517,"123617-138820,123617-55050,123617-152316,123617-45889,123617-110484,123617-151903,123617-147315,123617-103587,123617-12534",3,1.5392156739144998,117.09999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Dalton Schultz,Tyjae Spears,New York Giants,518,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-151903,123617-55042,123617-107293,123617-12543",3,2.5228103959382464,117.1,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Hunter Henry,RJ Harvey,Las Vegas Raiders,519,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-86312,123617-103619,123617-40845,123617-12537",3,1.9332111367389668,117.1,60000,contrarian
Bo Nix,De'Von Achane,Breece Hall,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Seattle Seahawks,520,"123617-138820,123617-102965,123617-103064,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12550",3,1.6860118872810395,117.09999999999998,60000,contrarian
Josh Allen,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,521,"123617-62239,123617-138820,123617-167031,123617-90573,123617-167620,123617-86518,123617-110484,123617-40845,123617-12534",3,2.284371439791845,117.1,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Darnell Mooney,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,522,"123617-138820,123617-55050,123617-152316,123617-69777,123617-110484,123617-151903,123617-103619,123617-40845,123617-12548",3,1.5061218182919118,117.09999999999998,60000,contrarian
Bo Nix,De'Von Achane,RJ Harvey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Trey McBride,Tyjae Spears,Seattle Seahawks,523,"123617-138820,123617-91750,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-12550,123617-107293",3,1.663014676926016,116.99999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Cade Otton,RJ Harvey,Atlanta Falcons,524,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-103539,123617-110484,123617-86811,123617-12525",3,1.9708987786185024,117.0,59900,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Chris Olave,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,525,"123617-138820,123617-55050,123617-151966,123617-87770,123617-103539,123617-110484,123617-151903,123617-86080,123617-12525",3,2.8597420920166208,117.0,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,526,"123617-138820,123617-55050,123617-151966,123617-167620,123617-110484,123617-151903,123617-86312,123617-103587,123617-12550",3,1.6754145658861888,116.99999999999999,60000,contrarian
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Las Vegas Raiders,527,"123617-62239,123617-138820,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-103587,123617-12537",3,1.7878115947314634,117.0,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,528,"123617-138820,123617-152647,123617-102965,123617-90573,123617-25079,123617-110484,123617-86312,123617-86080,123617-12550",3,2.7217761586397096,116.99999999999999,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,529,"123617-138820,123617-55050,123617-45889,123617-129471,123617-57403,123617-110484,123617-151903,123617-86080,123617-12542",3,2.259942993471327,116.99999999999997,59900,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,530,"123617-138820,123617-45889,123617-152647,123617-102965,123617-167620,123617-86518,123617-110484,123617-86080,123617-12542",3,2.8410478554332252,117.0,59900,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Theo Johnson,RJ Harvey,Atlanta Falcons,531,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-151903,123617-128810,123617-12525",3,1.802987111718872,117.0,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Tyler Warren,RJ Harvey,New Orleans Saints,532,"123617-138820,123617-55050,123617-102965,123617-90573,123617-137530,123617-110484,123617-151903,123617-120639,123617-12542",3,2.271148013619398,116.99999999999997,59900,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,533,"123617-62239,123617-138820,123617-55050,123617-167620,123617-103539,123617-110484,123617-129112,123617-86080,123617-12534",3,1.8920934328014012,117.0,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,534,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-57403,123617-103619,123617-86080,123617-12539",3,2.855982390560302,117.0,59800,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Cade Otton,Ashton Jeanty,Miami Dolphins,535,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86312,123617-86811,123617-12539",3,2.391750849318668,117.00000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,Devin Neal,Los Angeles Rams,536,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-154971,123617-86312,123617-86080,123617-12538",3,2.8686381860084915,117.0,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Cade Otton,Ashton Jeanty,New Orleans Saints,537,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-86811,123617-12542",3,2.030401369115162,117.0,60000,contrarian
