QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,238,"123617-138820,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-103619,123617-40845,123617-12550",2,0.5507462686567164,117.79999999999998,59900,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,New Orleans Saints,239,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-86518,123617-110484,123617-40845,123617-12542",2,0.5567164179104478,117.8,59900,temperature
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,240,"123617-138820,123617-45889,123617-152647,123617-102965,123617-103539,123617-110484,123617-151903,123617-40845,123617-12539",2,0.5626865671641791,117.8,60000,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,241,"123617-138820,123617-152316,123617-152647,123617-90573,123617-103539,123617-110484,123617-103619,123617-40845,123617-12548",2,0.5686567164179105,117.8,59900,temperature
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,242,"123617-138820,123617-45889,123617-152647,123617-90573,123617-129471,123617-110484,123617-151903,123617-86080,123617-12525",2,0.5746268656716418,117.69999999999999,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Atlanta Falcons,243,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-103539,123617-151903,123617-86080,123617-12525",2,0.5805970149253732,117.7,59900,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Dalton Schultz,RJ Harvey,Atlanta Falcons,244,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-55042,123617-12525",2,0.5865671641791045,117.7,59900,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,245,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12531",2,0.5925373134328358,117.7,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brock Bowers,Tyjae Spears,Tennessee Titans,246,"123617-138820,123617-55050,123617-152316,123617-151794,123617-90573,123617-86518,123617-151903,123617-107293,123617-12534",2,0.5985074626865672,117.7,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,247,"123617-138820,123617-55050,123617-102965,123617-57403,123617-103539,123617-86518,123617-110484,123617-86080,123617-12538",2,0.6044776119402986,117.7,60000,temperature
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,248,"123617-62239,123617-138820,123617-152647,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12534",2,0.6104477611940299,117.7,59900,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,TreVeyon Henderson,New York Giants,249,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-151903,123617-103587,123617-12543",2,0.6164179104477612,117.7,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Dalton Schultz,TreVeyon Henderson,Tennessee Titans,250,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-167620,123617-103619,123617-55042,123617-12534",2,0.6223880597014926,117.69999999999999,60000,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,251,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-103539,123617-120639,123617-86080,123617-12534",2,0.628358208955224,117.7,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Los Angeles Chargers,252,"123617-138820,123617-55050,123617-90573,123617-129471,123617-57403,123617-103539,123617-110484,123617-103587,123617-12548",2,0.6343283582089552,117.69999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Tyjae Spears,Seattle Seahawks,253,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",2,0.6402985074626866,117.69999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,Ashton Jeanty,Tennessee Titans,254,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-103539,123617-86312,123617-103587,123617-12534",2,0.646268656716418,117.7,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Adonai Mitchell,Dalton Schultz,RJ Harvey,Los Angeles Chargers,255,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151789,123617-55042,123617-12548",2,0.6522388059701493,117.69999999999999,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Las Vegas Raiders,256,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12537",2,0.6582089552238806,117.7,59800,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,257,"123617-138820,123617-6654,123617-152647,123617-167620,123617-57403,123617-86518,123617-110484,123617-86080,123617-12548",2,0.664179104477612,117.7,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Los Angeles Chargers,258,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-138774,123617-86312,123617-86080,123617-12548",2,0.6701492537313434,117.70000000000002,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,Woody Marks,Miami Dolphins,259,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-138774,123617-86518,123617-40845,123617-12539",2,0.6761194029850747,117.7,59900,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Juwan Johnson,RJ Harvey,Tennessee Titans,260,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-86518,123617-110484,123617-64808,123617-12534",2,0.682089552238806,117.69999999999999,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Breece Hall,Tennessee Titans,261,"123617-138820,123617-6654,123617-152647,123617-103064,123617-90573,123617-167620,123617-86518,123617-86080,123617-12534",2,0.6880597014925374,117.7,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Atlanta Falcons,262,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-103539,123617-40845,123617-107293,123617-12525",2,0.6940298507462687,117.7,59900,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Hunter Henry,RJ Harvey,Arizona Cardinals,263,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-103619,123617-40845,123617-12546",2,0.7,117.69999999999997,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Ashton Jeanty,New Orleans Saints,264,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-167620,123617-151903,123617-40845,123617-12542",2,0.7059701492537314,117.69999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,265,"123617-138820,123617-45889,123617-6654,123617-90573,123617-138774,123617-110484,123617-151903,123617-40845,123617-12539",2,0.7119402985074628,117.69999999999999,59900,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Las Vegas Raiders,266,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-86312,123617-40845,123617-12537",2,0.717910447761194,117.69999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Hunter Henry,TreVeyon Henderson,Tennessee Titans,267,"123617-138820,123617-55050,123617-152316,123617-152647,123617-103539,123617-151903,123617-103619,123617-40845,123617-12534",2,0.7238805970149254,117.69999999999997,59900,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,Ashton Jeanty,New York Giants,268,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-151903,123617-103619,123617-40845,123617-12543",2,0.7298507462686568,117.69999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,269,"123617-138820,123617-55050,123617-6654,123617-167031,123617-57403,123617-103539,123617-151903,123617-40845,123617-12534",2,0.7358208955223882,117.69999999999999,60000,temperature
Bo Nix,De'Von Achane,Breece Hall,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,270,"123617-138820,123617-102965,123617-103064,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12550",2,0.7417910447761195,117.6,60000,temperature
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Brenton Strange,RJ Harvey,New Orleans Saints,271,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-151903,123617-103587,123617-12542",2,0.7477611940298508,117.6,60000,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,272,"123617-138820,123617-55050,123617-45889,123617-89951,123617-86518,123617-110484,123617-151903,123617-40845,123617-12534",2,0.7537313432835822,117.59999999999998,59900,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,273,"123617-138820,123617-55050,123617-45889,123617-151966,123617-86518,123617-110484,123617-151903,123617-86080,123617-12543",2,0.7597014925373134,117.59999999999998,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Dalton Schultz,RJ Harvey,Atlanta Falcons,274,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-86312,123617-55042,123617-12525",2,0.7656716417910447,117.6,59800,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,275,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-86518,123617-86080,123617-12550,123617-107293",2,0.7716417910447761,117.6,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,276,"123617-138820,123617-45889,123617-6654,123617-152647,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",2,0.7776119402985074,117.59999999999998,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,277,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-57403,123617-151903,123617-86080,123617-12540",2,0.7835820895522387,117.6,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Cade Otton,RJ Harvey,Tennessee Titans,278,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-110484,123617-86811,123617-12534",2,0.7895522388059701,117.6,60000,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Dalton Schultz,RJ Harvey,Seattle Seahawks,279,"123617-138820,123617-55050,123617-89951,123617-90573,123617-110484,123617-151903,123617-86312,123617-55042,123617-12550",2,0.7955223880597015,117.59999999999998,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,280,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-103539,123617-103619,123617-86080,123617-12542",2,0.801492537313433,117.6,59900,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,281,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-167620,123617-86080,123617-107293,123617-12539",2,0.8074626865671641,117.60000000000001,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Dalton Schultz,Woody Marks,New York Giants,282,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-138774,123617-151903,123617-55042,123617-12543",2,0.8134328358208955,117.6,60000,temperature
Matthew Stafford,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,283,"123617-138820,123617-45889,123617-6654,123617-90573,123617-167620,123617-138774,123617-110484,123617-86080,123617-12546",2,0.8194029850746269,117.6,60000,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,Ashton Jeanty,Tennessee Titans,284,"123617-138820,123617-55050,123617-151966,123617-167031,123617-90573,123617-167620,123617-151903,123617-103587,123617-12534",2,0.8253731343283581,117.6,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Tennessee Titans,285,"123617-138820,123617-45889,123617-6654,123617-152647,123617-167620,123617-110484,123617-151903,123617-103587,123617-12534",2,0.8313432835820895,117.59999999999998,60000,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,286,"123617-138820,123617-152316,123617-152647,123617-90573,123617-110484,123617-151903,123617-120639,123617-86080,123617-12538",2,0.8373134328358209,117.6,59900,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,RJ Harvey,Los Angeles Chargers,287,"123617-138820,123617-55050,123617-102965,123617-57403,123617-103539,123617-110484,123617-151903,123617-55042,123617-12548",2,0.8432835820895521,117.6,59900,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,288,"123617-138820,123617-55050,123617-152316,123617-57403,123617-86518,123617-110484,123617-103619,123617-86080,123617-12548",2,0.8492537313432835,117.6,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,289,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-151903,123617-69558,123617-86080,123617-12543",2,0.8552238805970149,117.6,59900,temperature
Drake Maye,De'Von Achane,Ashton Jeanty,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,290,"123617-138820,123617-152316,123617-45889,123617-167031,123617-103539,123617-110484,123617-151903,123617-86080,123617-12539",2,0.8611940298507463,117.6,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,291,"123617-138820,123617-55050,123617-152647,123617-102965,123617-57403,123617-103539,123617-86312,123617-86080,123617-12539",2,0.8671641791044777,117.6,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Atlanta Falcons,292,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-86518,123617-86080,123617-107293,123617-12525",2,0.8731343283582089,117.60000000000001,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,Breece Hall,Tennessee Titans,293,"123617-138820,123617-55050,123617-152316,123617-103064,123617-90573,123617-86518,123617-103619,123617-86080,123617-12534",2,0.8791044776119403,117.6,60000,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Tyler Warren,RJ Harvey,Tennessee Titans,294,"123617-138820,123617-152316,123617-152647,123617-90573,123617-103539,123617-137530,123617-110484,123617-151903,123617-12534",2,0.8850746268656717,117.6,59900,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,Woody Marks,Tennessee Titans,295,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-138774,123617-40845,123617-12534",2,0.8910447761194029,117.6,59900,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Denver Broncos,296,"123617-138820,123617-55050,123617-129471,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12531",2,0.8970149253731343,117.6,60000,temperature
Jaxson Dart,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,New York Giants,297,"123617-138820,123617-55050,123617-151966,123617-87770,123617-90573,123617-110484,123617-151903,123617-40845,123617-12543",2,0.9029850746268657,117.6,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Hunter Henry,TreVeyon Henderson,Miami Dolphins,298,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-86518,123617-86312,123617-40845,123617-12539",2,0.9089552238805971,117.60000000000001,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Hunter Henry,TreVeyon Henderson,Minnesota Vikings,299,"123617-138820,123617-55050,123617-152647,123617-102965,123617-103539,123617-86518,123617-151903,123617-40845,123617-12540",2,0.9149253731343283,117.59999999999998,60000,temperature
